Compt_ID,year,month,tmp_max
Salpine_F7,2011,3,31.91408412
Kwambo_F011A,2011,3,31.72351822
Nseleni_J006,2011,3,31.59723164
Terranera_B38,2011,3,31.80832575
South_Areas_B35b,2011,3,31.85976887
Kwambo_A017,2011,3,31.51600636
Teranera_C55,2011,3,31.75354554
Port_Durnford_B044,2011,3,31.79344529
Nyalazi_B032,2011,4,26.51805577
Palm_Ridge_C15a,2011,4,26.89087381
Futululu_E6a,2011,4,26.45258564
Mtubatuba_B003,2011,4,26.39580644
Trust_D13,2011,4,26.44196487
Trust_E23,2011,4,26.3257412
Trust_E24,2011,4,26.36955933
Mavuya_B3a,2011,4,26.75658425
Salpine_G22,2011,4,26.40878031
Salpine_G33,2011,4,26.59977479
Salpine_F7,2011,4,26.88579784
Kwambo_F011A,2011,4,26.30085167
Nseleni_J006,2011,4,26.28598044
Terranera_B38,2011,4,26.50424199
South_Areas_B35b,2011,4,26.66553634
Kwambo_A017,2011,4,26.13591283
Teranera_C55,2011,4,26.59651779
Port_Durnford_B044,2011,4,25.8689567
Nyalazi_B032,2011,5,26.42343598
Palm_Ridge_C15a,2011,5,26.76900305
Futululu_E6a,2011,5,26.36056369
Mtubatuba_B003,2011,5,26.30115367
Trust_D13,2011,5,26.34713294
Trust_E23,2011,5,26.21308856
Trust_E24,2011,5,26.25767809
Mavuya_B3a,2011,5,26.63508991
Salpine_G22,2011,5,26.30245924
Salpine_G33,2011,5,26.46599197
Salpine_F7,2011,5,26.79171026
Kwambo_F011A,2011,5,26.1837925
Nseleni_J006,2011,5,26.18433225
Terranera_B38,2011,5,26.38337952
South_Areas_B35b,2011,5,26.55083005
Kwambo_A017,2011,5,26.0459487
Teranera_C55,2011,5,26.47725645
Port_Durnford_B044,2011,5,25.76258423
Nyalazi_B032,2011,6,24.34868698
Palm_Ridge_C15a,2011,6,24.93195736
Futululu_E6a,2011,6,24.18047762
Mtubatuba_B003,2011,6,24.11940346
Trust_D13,2011,6,24.19587297
Trust_E23,2011,6,24.07023194
Trust_E24,2011,6,24.0750889
Mavuya_B3a,2011,6,25.02376275
Salpine_G22,2011,6,24.12282134
Salpine_G33,2011,6,24.52699305
Salpine_F7,2011,6,24.8808707
Kwambo_F011A,2011,6,23.87439221
Nseleni_J006,2011,6,23.88753684
Terranera_B38,2011,6,24.27272188
South_Areas_B35b,2011,6,24.44109657
Kwambo_A017,2011,6,23.83319152
Teranera_C55,2011,6,24.33348825
Port_Durnford_B044,2011,6,23.62136736
Nyalazi_B032,2011,7,23.22545464
Palm_Ridge_C15a,2011,7,24.00100433
Futululu_E6a,2011,7,22.95981664
Mtubatuba_B003,2011,7,22.81919718
Trust_D13,2011,7,23.160682
Trust_E23,2011,7,22.81232213
Trust_E24,2011,7,22.87836517
Mavuya_B3a,2011,7,24.33980681
Salpine_G22,2011,7,23.01315376
Salpine_G33,2011,7,23.23713939
Salpine_F7,2011,7,23.94704416
Kwambo_F011A,2011,7,22.77776799
Nseleni_J006,2011,7,22.7960003
Terranera_B38,2011,7,23.14053906
South_Areas_B35b,2011,7,23.34804884
Kwambo_A017,2011,7,22.73234252
Teranera_C55,2011,7,23.22688807
Port_Durnford_B044,2011,7,22.68856236
Nyalazi_B032,2011,8,24.20335985
Palm_Ridge_C15a,2011,8,24.80238111
Futululu_E6a,2011,8,24.01546191
Mtubatuba_B003,2011,8,24.05275891
Trust_D13,2011,8,24.17133081
Trust_E23,2011,8,23.99129916
Trust_E24,2011,8,24.05816042
Mavuya_B3a,2011,8,25.02584459
Salpine_G22,2011,8,24.1273495
Salpine_G33,2011,8,24.23151957
Salpine_F7,2011,8,24.58109443
Kwambo_F011A,2011,8,23.67694088
Nseleni_J006,2011,8,23.80683118
Terranera_B38,2011,8,23.98438612
South_Areas_B35b,2011,8,24.12837299
Kwambo_A017,2011,8,23.64500735
Teranera_C55,2011,8,24.09341162
Port_Durnford_B044,2011,8,23.46596084
Nyalazi_B032,2011,9,27.5096542
Palm_Ridge_C15a,2011,9,27.69469939
Futululu_E6a,2011,9,27.17203719
Mtubatuba_B003,2011,9,27.2858932
Trust_D13,2011,9,26.87119116
Trust_E23,2011,9,27.16033877
Trust_E24,2011,9,27.13008216
Mavuya_B3a,2011,9,27.64510021
Salpine_G22,2011,9,27.19060297
Salpine_G33,2011,9,27.35936666
Salpine_F7,2011,9,27.29426518
Kwambo_F011A,2011,9,26.51400069
Nseleni_J006,2011,9,26.82014907
Terranera_B38,2011,9,26.73006236
South_Areas_B35b,2011,9,26.87066086
Kwambo_A017,2011,9,26.33344973
Teranera_C55,2011,9,26.85612258
Port_Durnford_B044,2011,9,26.19308297
Nyalazi_B032,2011,10,27.43095957
Palm_Ridge_C15a,2011,10,27.67590848
Futululu_E6a,2011,10,27.11099596
Mtubatuba_B003,2011,10,27.21364227
Trust_D13,2011,10,26.85371372
Trust_E23,2011,10,27.15171187
Trust_E24,2011,10,27.09383794
Mavuya_B3a,2011,10,27.63650837
Salpine_G22,2011,10,27.14507682
Salpine_G33,2011,10,27.36764898
Salpine_F7,2011,10,27.30590111
Kwambo_F011A,2011,10,26.56365012
Nseleni_J006,2011,10,26.83319834
Terranera_B38,2011,10,26.76103584
South_Areas_B35b,2011,10,26.89331709
Kwambo_A017,2011,10,26.37032288
Teranera_C55,2011,10,26.87114415
Port_Durnford_B044,2011,10,26.29648518
Nyalazi_B032,2011,11,28.10863777
Palm_Ridge_C15a,2011,11,28.32138108
Futululu_E6a,2011,11,27.73803666
Mtubatuba_B003,2011,11,27.89730455
Trust_D13,2011,11,27.32099766
Trust_E23,2011,11,27.65192534
Trust_E24,2011,11,27.62808512
Mavuya_B3a,2011,11,28.34826348
Salpine_G22,2011,11,27.80264725
Salpine_G33,2011,11,27.95021757
Salpine_F7,2011,11,27.98963382
Kwambo_F011A,2011,11,26.86934555
Nseleni_J006,2011,11,27.26959374
Terranera_B38,2011,11,27.08406722
South_Areas_B35b,2011,11,27.31198562
Kwambo_A017,2011,11,26.74458667
Teranera_C55,2011,11,27.31385423
Port_Durnford_B044,2011,11,26.63148555
Nyalazi_B032,2011,12,28.90692286
Palm_Ridge_C15a,2011,12,29.16765812
Futululu_E6a,2011,12,28.58528089
Mtubatuba_B003,2011,12,28.68275036
Trust_D13,2011,12,28.47099883
Trust_E23,2011,12,28.61531126
Trust_E24,2011,12,28.67159899
Mavuya_B3a,2011,12,29.299458
Salpine_G22,2011,12,28.69201615
Salpine_G33,2011,12,28.69684762
Salpine_F7,2011,12,28.8819576
Kwambo_F011A,2011,12,28.03040182
Nseleni_J006,2011,12,28.64392903
Terranera_B38,2011,12,28.34065814
South_Areas_B35b,2011,12,28.62426894
Kwambo_A017,2011,12,28.03521481
Teranera_C55,2011,12,28.65891197
Port_Durnford_B044,2011,12,28.0491827
Nyalazi_B032,2012,1,30.84261268
Palm_Ridge_C15a,2012,1,31.5184768
Futululu_E6a,2012,1,31.07174074
Mtubatuba_B003,2012,1,31.09606183
Trust_D13,2012,1,30.74880683
Trust_E23,2012,1,30.99393872
Trust_E24,2012,1,30.98908491
Mavuya_B3a,2012,1,31.45034832
Salpine_G22,2012,1,30.89326651
Salpine_G33,2012,1,30.83496503
Salpine_F7,2012,1,31.23733
Kwambo_F011A,2012,1,30.81640353
Nseleni_J006,2012,1,30.73569315
Terranera_B38,2012,1,30.69020664
South_Areas_B35b,2012,1,30.71926618
Kwambo_A017,2012,1,30.62830498
Teranera_C55,2012,1,30.71315592
Port_Durnford_B044,2012,1,30.0738475
Nyalazi_B032,2012,2,30.93586137
Palm_Ridge_C15a,2012,2,31.59382412
Futululu_E6a,2012,2,31.17402167
Mtubatuba_B003,2012,2,31.20664856
Trust_D13,2012,2,30.86396276
Trust_E23,2012,2,31.08176342
Trust_E24,2012,2,31.09257308
Mavuya_B3a,2012,2,31.52858069
Salpine_G22,2012,2,30.97248534
Salpine_G33,2012,2,30.91193679
Salpine_F7,2012,2,31.31286215
Kwambo_F011A,2012,2,30.90222058
Nseleni_J006,2012,2,30.83255488
Terranera_B38,2012,2,30.79164992
South_Areas_B35b,2012,2,30.8087979
Kwambo_A017,2012,2,30.71820108
Teranera_C55,2012,2,30.80117484
Port_Durnford_B044,2012,2,30.19093002
Nyalazi_B032,2012,3,30.40554447
Palm_Ridge_C15a,2012,3,30.83965067
Futululu_E6a,2012,3,30.4837466
Mtubatuba_B003,2012,3,30.48216248
Trust_D13,2012,3,30.14595568
Trust_E23,2012,3,30.31870281
Trust_E24,2012,3,30.34119239
Mavuya_B3a,2012,3,30.86323873
Salpine_G22,2012,3,30.4390787
Salpine_G33,2012,3,30.47129594
Salpine_F7,2012,3,30.7383207
Kwambo_F011A,2012,3,30.38245408
Nseleni_J006,2012,3,30.26517464
Terranera_B38,2012,3,30.27454368
South_Areas_B35b,2012,3,30.30388894
Kwambo_A017,2012,3,30.19738724
Teranera_C55,2012,3,30.31056555
Port_Durnford_B044,2012,3,29.97041639
Nyalazi_B032,2012,4,27.25585457
Palm_Ridge_C15a,2012,4,27.46364089
Futululu_E6a,2012,4,26.90819116
Mtubatuba_B003,2012,4,26.72250771
Trust_D13,2012,4,26.79040699
Trust_E23,2012,4,26.77373054
Trust_E24,2012,4,26.78986717
Mavuya_B3a,2012,4,27.5879932
Salpine_G22,2012,4,27.06262767
Salpine_G33,2012,4,26.85779368
Salpine_F7,2012,4,27.13206527
Kwambo_F011A,2012,4,26.37220568
Nseleni_J006,2012,4,27.0453841
Terranera_B38,2012,4,26.70471639
South_Areas_B35b,2012,4,27.0304272
Kwambo_A017,2012,4,26.16258705
Teranera_C55,2012,4,27.11589087
Port_Durnford_B044,2012,4,26.13726276
Nyalazi_B032,2012,5,27.16925101
Palm_Ridge_C15a,2012,5,27.3575976
Futululu_E6a,2012,5,26.86915463
Mtubatuba_B003,2012,5,26.67491249
Trust_D13,2012,5,26.74619538
Trust_E23,2012,5,26.73952088
Trust_E24,2012,5,26.7511802
Mavuya_B3a,2012,5,27.43577121
Salpine_G22,2012,5,26.95746528
Salpine_G33,2012,5,26.79801912
Salpine_F7,2012,5,27.02136116
Kwambo_F011A,2012,5,26.36116435
Nseleni_J006,2012,5,26.98497628
Terranera_B38,2012,5,26.68392037
South_Areas_B35b,2012,5,26.96812747
Kwambo_A017,2012,5,26.13948865
Teranera_C55,2012,5,27.03043756
Port_Durnford_B044,2012,5,26.13005037
Nyalazi_B032,2012,6,25.02959721
Palm_Ridge_C15a,2012,6,24.89060902
Futululu_E6a,2012,6,24.89008786
Mtubatuba_B003,2012,6,24.88513742
Trust_D13,2012,6,24.56956642
Trust_E23,2012,6,24.68589734
Trust_E24,2012,6,24.67846675
Mavuya_B3a,2012,6,24.87427544
Salpine_G22,2012,6,24.80392961
Salpine_G33,2012,6,24.75360882
Salpine_F7,2012,6,24.83096113
Kwambo_F011A,2012,6,24.33114068
Nseleni_J006,2012,6,24.85850942
Terranera_B38,2012,6,24.51491161
South_Areas_B35b,2012,6,24.73484769
Kwambo_A017,2012,6,24.04590954
Teranera_C55,2012,6,24.77858335
Port_Durnford_B044,2012,6,24.15058006
Nyalazi_B032,2012,7,24.81593435
Palm_Ridge_C15a,2012,7,24.58987083
Futululu_E6a,2012,7,24.56790196
Mtubatuba_B003,2012,7,24.53171399
Trust_D13,2012,7,24.19310637
Trust_E23,2012,7,24.24034627
Trust_E24,2012,7,24.22428294
Mavuya_B3a,2012,7,24.58291326
Salpine_G22,2012,7,24.51875045
Salpine_G33,2012,7,24.40683836
Salpine_F7,2012,7,24.54994914
Kwambo_F011A,2012,7,23.91360925
Nseleni_J006,2012,7,24.46949316
Terranera_B38,2012,7,24.04175064
South_Areas_B35b,2012,7,24.39796448
Kwambo_A017,2012,7,23.87556111
Teranera_C55,2012,7,24.44558717
Port_Durnford_B044,2012,7,23.95407014
Nyalazi_B032,2012,8,26.5547445
Palm_Ridge_C15a,2012,8,26.59268144
Futululu_E6a,2012,8,26.42540459
Mtubatuba_B003,2012,8,26.49439629
Trust_D13,2012,8,26.04199069
Trust_E23,2012,8,26.18571737
Trust_E24,2012,8,26.13874881
Mavuya_B3a,2012,8,26.51614286
Salpine_G22,2012,8,26.41022821
Salpine_G33,2012,8,26.45459496
Salpine_F7,2012,8,26.43247018
Kwambo_F011A,2012,8,26.06117334
Nseleni_J006,2012,8,26.14413973
Terranera_B38,2012,8,26.16726501
South_Areas_B35b,2012,8,26.20391911
Kwambo_A017,2012,8,25.70046129
Teranera_C55,2012,8,26.16333281
Port_Durnford_B044,2012,8,25.84590823
Nyalazi_B032,2012,9,25.81722304
Palm_Ridge_C15a,2012,9,26.02824964
Futululu_E6a,2012,9,25.57292303
Mtubatuba_B003,2012,9,25.6430962
Trust_D13,2012,9,24.83121536
Trust_E23,2012,9,25.03253511
Trust_E24,2012,9,24.89772614
Mavuya_B3a,2012,9,25.95503112
Salpine_G22,2012,9,25.63396023
Salpine_G33,2012,9,25.84437578
Salpine_F7,2012,9,25.62056106
Kwambo_F011A,2012,9,24.63738529
Nseleni_J006,2012,9,24.91728909
Terranera_B38,2012,9,24.83889007
South_Areas_B35b,2012,9,24.94618719
Kwambo_A017,2012,9,24.45109488
Teranera_C55,2012,9,24.95164546
Port_Durnford_B044,2012,9,24.48323193
Nyalazi_B032,2012,10,26.23839489
Palm_Ridge_C15a,2012,10,26.45861441
Futululu_E6a,2012,10,26.08678603
Mtubatuba_B003,2012,10,26.14047353
Trust_D13,2012,10,25.43469074
Trust_E23,2012,10,25.49913302
Trust_E24,2012,10,25.40835707
Mavuya_B3a,2012,10,26.40087401
Salpine_G22,2012,10,26.15239582
Salpine_G33,2012,10,26.21382534
Salpine_F7,2012,10,26.15342343
Kwambo_F011A,2012,10,25.05341705
Nseleni_J006,2012,10,25.54631982
Terranera_B38,2012,10,25.21024607
South_Areas_B35b,2012,10,25.58117477
Kwambo_A017,2012,10,25.0723305
Teranera_C55,2012,10,25.60915773
Port_Durnford_B044,2012,10,25.17998118
Nyalazi_B032,2012,11,26.66015428
Palm_Ridge_C15a,2012,11,26.81910942
Futululu_E6a,2012,11,26.44999696
Mtubatuba_B003,2012,11,26.49539746
Trust_D13,2012,11,25.96134834
Trust_E23,2012,11,25.98185106
Trust_E24,2012,11,25.9111569
Mavuya_B3a,2012,11,26.77829215
Salpine_G22,2012,11,26.53993803
Salpine_G33,2012,11,26.60475294
Salpine_F7,2012,11,26.47941222
Kwambo_F011A,2012,11,25.61602155
Nseleni_J006,2012,11,26.04251875
Terranera_B38,2012,11,25.72114897
South_Areas_B35b,2012,11,26.05925922
Kwambo_A017,2012,11,25.58403752
Teranera_C55,2012,11,26.0810252
Port_Durnford_B044,2012,11,25.64017662
Nyalazi_B032,2012,12,30.37459948
Palm_Ridge_C15a,2012,12,30.57805639
Futululu_E6a,2012,12,30.54834842
Mtubatuba_B003,2012,12,30.38412008
Trust_D13,2012,12,30.30119854
Trust_E23,2012,12,30.33472801
Trust_E24,2012,12,30.37453966
Mavuya_B3a,2012,12,30.61855314
Salpine_G22,2012,12,30.66895032
Salpine_G33,2012,12,30.4374519
Salpine_F7,2012,12,30.73140241
Kwambo_F011A,2012,12,30.82251903
Nseleni_J006,2012,12,30.62082108
Terranera_B38,2012,12,30.51000252
South_Areas_B35b,2012,12,30.77710031
Kwambo_A017,2012,12,30.34388328
Teranera_C55,2012,12,30.86057048
Port_Durnford_B044,2012,12,30.42524263
Nyalazi_B032,2013,1,29.06765221
Palm_Ridge_C15a,2013,1,29.83849907
Futululu_E6a,2013,1,29.75061972
Mtubatuba_B003,2013,1,29.80321953
Trust_D13,2013,1,29.99279954
Trust_E23,2013,1,29.71714096
Trust_E24,2013,1,29.7553992
Mavuya_B3a,2013,1,30.0422686
Salpine_G22,2013,1,29.73791495
Salpine_G33,2013,1,29.43368626
Salpine_F7,2013,1,30.2290709
Kwambo_F011A,2013,1,29.58038012
Nseleni_J006,2013,1,29.8942894
Terranera_B38,2013,1,29.56851658
South_Areas_B35b,2013,1,29.81930611
Kwambo_A017,2013,1,29.20265575
Teranera_C55,2013,1,29.7410471
Port_Durnford_B044,2013,1,29.51191146
Nyalazi_B032,2013,2,29.25284709
Palm_Ridge_C15a,2013,2,30.13678992
Futululu_E6a,2013,2,30.08506013
Mtubatuba_B003,2013,2,30.19327893
Trust_D13,2013,2,30.37405225
Trust_E23,2013,2,30.04959234
Trust_E24,2013,2,30.09223501
Mavuya_B3a,2013,2,30.3909947
Salpine_G22,2013,2,30.05086825
Salpine_G33,2013,2,29.7060467
Salpine_F7,2013,2,30.56989129
Kwambo_F011A,2013,2,29.84872905
Nseleni_J006,2013,2,30.2360407
Terranera_B38,2013,2,29.82922201
South_Areas_B35b,2013,2,30.12917135
Kwambo_A017,2013,2,29.38265274
Teranera_C55,2013,2,30.0557592
Port_Durnford_B044,2013,2,29.7318337
Nyalazi_B032,2013,3,28.59188892
Palm_Ridge_C15a,2013,3,29.18514415
Futululu_E6a,2013,3,28.86423018
Mtubatuba_B003,2013,3,28.92977716
Trust_D13,2013,3,29.09324059
Trust_E23,2013,3,29.03198994
Trust_E24,2013,3,29.04367613
Mavuya_B3a,2013,3,29.26204545
Salpine_G22,2013,3,28.94556824
Salpine_G33,2013,3,28.86493779
Salpine_F7,2013,3,29.2216839
Kwambo_F011A,2013,3,28.89341544
Nseleni_J006,2013,3,28.99738681
Terranera_B38,2013,3,28.88152797
South_Areas_B35b,2013,3,29.0171334
Kwambo_A017,2013,3,28.45272803
Teranera_C55,2013,3,28.99147148
Port_Durnford_B044,2013,3,28.56363953
Nyalazi_B032,2013,4,27.23009585
Palm_Ridge_C15a,2013,4,28.07062568
Futululu_E6a,2013,4,27.48899034
Mtubatuba_B003,2013,4,27.52887239
Trust_D13,2013,4,27.48819871
Trust_E23,2013,4,27.74026143
Trust_E24,2013,4,27.75094532
Mavuya_B3a,2013,4,27.78251129
Salpine_G22,2013,4,27.30392986
Salpine_G33,2013,4,27.5437609
Salpine_F7,2013,4,27.76905124
Kwambo_F011A,2013,4,27.5999152
Nseleni_J006,2013,4,27.65115061
Terranera_B38,2013,4,27.75318951
South_Areas_B35b,2013,4,27.79585639
Kwambo_A017,2013,4,27.21609024
Teranera_C55,2013,4,27.73956558
Port_Durnford_B044,2013,4,27.2275648
Nyalazi_B032,2013,5,26.13434616
Palm_Ridge_C15a,2013,5,27.11109033
Futululu_E6a,2013,5,26.4406023
Mtubatuba_B003,2013,5,26.49002457
Trust_D13,2013,5,26.4278419
Trust_E23,2013,5,26.65548949
Trust_E24,2013,5,26.65480745
Mavuya_B3a,2013,5,26.80568386
Salpine_G22,2013,5,26.03937545
Salpine_G33,2013,5,26.34167757
Salpine_F7,2013,5,26.80117844
Kwambo_F011A,2013,5,26.42093627
Nseleni_J006,2013,5,26.51102013
Terranera_B38,2013,5,26.62729481
South_Areas_B35b,2013,5,26.62650876
Kwambo_A017,2013,5,25.93046181
Teranera_C55,2013,5,26.52012448
Port_Durnford_B044,2013,5,25.89201539
Nyalazi_B032,2013,6,25.65395425
Palm_Ridge_C15a,2013,6,26.54350304
Futululu_E6a,2013,6,25.88051778
Mtubatuba_B003,2013,6,25.87751531
Trust_D13,2013,6,25.94631697
Trust_E23,2013,6,26.0516322
Trust_E24,2013,6,26.02781547
Mavuya_B3a,2013,6,26.35006945
Salpine_G22,2013,6,25.39515425
Salpine_G33,2013,6,25.71003367
Salpine_F7,2013,6,26.26171307
Kwambo_F011A,2013,6,25.91970228
Nseleni_J006,2013,6,25.97518922
Terranera_B38,2013,6,26.15061303
South_Areas_B35b,2013,6,26.12481329
Kwambo_A017,2013,6,25.45347928
Teranera_C55,2013,6,26.02933581
Port_Durnford_B044,2013,6,25.4463423
Nyalazi_B032,2013,7,24.7835101
Palm_Ridge_C15a,2013,7,25.84285127
Futululu_E6a,2013,7,24.9452857
Mtubatuba_B003,2013,7,24.86606685
Trust_D13,2013,7,25.14068871
Trust_E23,2013,7,25.12889272
Trust_E24,2013,7,25.03839405
Mavuya_B3a,2013,7,25.75601159
Salpine_G22,2013,7,24.64002974
Salpine_G33,2013,7,25.04866234
Salpine_F7,2013,7,25.43753311
Kwambo_F011A,2013,7,24.98961608
Nseleni_J006,2013,7,25.21678051
Terranera_B38,2013,7,25.28558338
South_Areas_B35b,2013,7,25.32129623
Kwambo_A017,2013,7,24.55306257
Teranera_C55,2013,7,25.27299861
Port_Durnford_B044,2013,7,24.59639057
Nyalazi_B032,2013,8,25.81416625
Palm_Ridge_C15a,2013,8,26.64649031
Futululu_E6a,2013,8,25.96851218
Mtubatuba_B003,2013,8,25.97079396
Trust_D13,2013,8,26.18380394
Trust_E23,2013,8,26.09926083
Trust_E24,2013,8,26.10761924
Mavuya_B3a,2013,8,26.59939725
Salpine_G22,2013,8,25.5151947
Salpine_G33,2013,8,25.67971824
Salpine_F7,2013,8,26.43307808
Kwambo_F011A,2013,8,26.0526994
Nseleni_J006,2013,8,26.18543342
Terranera_B38,2013,8,26.22765401
South_Areas_B35b,2013,8,26.27265554
Kwambo_A017,2013,8,25.67080487
Teranera_C55,2013,8,26.24157548
Port_Durnford_B044,2013,8,25.73975308
Nyalazi_B032,2013,9,27.0478081
Palm_Ridge_C15a,2013,9,28.03288483
Futululu_E6a,2013,9,27.29644288
Mtubatuba_B003,2013,9,27.30326408
Trust_D13,2013,9,27.23702351
Trust_E23,2013,9,27.35436884
Trust_E24,2013,9,27.21526746
Mavuya_B3a,2013,9,27.9510822
Salpine_G22,2013,9,27.28513853
Salpine_G33,2013,9,27.23243133
Salpine_F7,2013,9,27.70331726
Kwambo_F011A,2013,9,27.20143726
Nseleni_J006,2013,9,27.39729166
Terranera_B38,2013,9,27.20234817
South_Areas_B35b,2013,9,27.4050853
Kwambo_A017,2013,9,27.11934089
Teranera_C55,2013,9,27.40636082
Port_Durnford_B044,2013,9,27.18264689
Nyalazi_B032,2013,10,26.9459327
Palm_Ridge_C15a,2013,10,27.97422239
Futululu_E6a,2013,10,27.16086264
Mtubatuba_B003,2013,10,27.14109182
Trust_D13,2013,10,27.10198591
Trust_E23,2013,10,27.23339627
Trust_E24,2013,10,27.06291521
Mavuya_B3a,2013,10,27.9228023
Salpine_G22,2013,10,27.2240985
Salpine_G33,2013,10,27.18191389
Salpine_F7,2013,10,27.62971893
Kwambo_F011A,2013,10,27.06275941
Nseleni_J006,2013,10,27.35549665
Terranera_B38,2013,10,27.12443974
South_Areas_B35b,2013,10,27.37036315
Kwambo_A017,2013,10,27.01888995
Teranera_C55,2013,10,27.39259408
Port_Durnford_B044,2013,10,27.09174517
Nyalazi_B032,2013,11,27.83218786
Palm_Ridge_C15a,2013,11,29.02331791
Futululu_E6a,2013,11,28.23951956
Mtubatuba_B003,2013,11,28.27184743
Trust_D13,2013,11,28.31863159
Trust_E23,2013,11,28.27122313
Trust_E24,2013,11,28.17207182
Mavuya_B3a,2013,11,28.85208468
Salpine_G22,2013,11,28.05489024
Salpine_G33,2013,11,28.02175262
Salpine_F7,2013,11,28.75173167
Kwambo_F011A,2013,11,28.21977599
Nseleni_J006,2013,11,28.15036029
Terranera_B38,2013,11,27.97142948
South_Areas_B35b,2013,11,28.19361319
Kwambo_A017,2013,11,28.29155148
Teranera_C55,2013,11,28.4648539
Port_Durnford_B044,2013,11,28.64430132
Nyalazi_B032,2013,12,27.50607008
Palm_Ridge_C15a,2013,12,28.80545475
Futululu_E6a,2013,12,27.85352286
Mtubatuba_B003,2013,12,27.92035279
Trust_D13,2013,12,27.94442592
Trust_E23,2013,12,27.99354608
Trust_E24,2013,12,27.87471293
Mavuya_B3a,2013,12,28.66965209
Salpine_G22,2013,12,27.75221216
Salpine_G33,2013,12,27.77008638
Salpine_F7,2013,12,28.4961703
Kwambo_F011A,2013,12,27.88691938
Nseleni_J006,2013,12,27.85255024
Terranera_B38,2013,12,27.65252628
South_Areas_B35b,2013,12,27.86120359
Kwambo_A017,2013,12,27.98693684
Teranera_C55,2013,12,28.1711647
Port_Durnford_B044,2013,12,28.35931048
Nyalazi_B032,2014,1,30.38238781
Palm_Ridge_C15a,2014,1,31.62941616
Futululu_E6a,2014,1,31.02368881
Mtubatuba_B003,2014,1,30.78882246
Trust_D13,2014,1,31.68953496
Trust_E23,2014,1,30.65140103
Trust_E24,2014,1,30.6638169
Mavuya_B3a,2014,1,31.19246823
Salpine_G22,2014,1,30.25768221
Salpine_G33,2014,1,30.20371243
Salpine_F7,2014,1,32.58823351
Kwambo_F011A,2014,1,31.23506882
Nseleni_J006,2014,1,30.68407937
Terranera_B38,2014,1,30.86322763
South_Areas_B35b,2014,1,31.01796493
Kwambo_A017,2014,1,30.4146401
Teranera_C55,2014,1,30.75820055
Port_Durnford_B044,2014,1,31.29173361
Nyalazi_B032,2014,2,30.43891
Palm_Ridge_C15a,2014,2,31.82084093
Futululu_E6a,2014,2,31.20460275
Mtubatuba_B003,2014,2,30.89815598
Trust_D13,2014,2,31.92968933
Trust_E23,2014,2,30.72467626
Trust_E24,2014,2,30.73352696
Mavuya_B3a,2014,2,31.27162968
Salpine_G22,2014,2,30.31816873
Salpine_G33,2014,2,30.27220652
Salpine_F7,2014,2,32.81251046
Kwambo_F011A,2014,2,31.34078307
Nseleni_J006,2014,2,30.74436757
Terranera_B38,2014,2,30.97579202
South_Areas_B35b,2014,2,31.13866396
Kwambo_A017,2014,2,30.44393222
Teranera_C55,2014,2,30.78443621
Port_Durnford_B044,2014,2,31.38427483
Nyalazi_B032,2014,3,29.53760807
Palm_Ridge_C15a,2014,3,30.17356251
Futululu_E6a,2014,3,29.8511938
Mtubatuba_B003,2014,3,29.77613376
Trust_D13,2014,3,30.01982089
Trust_E23,2014,3,29.96526572
Trust_E24,2014,3,29.95213373
Mavuya_B3a,2014,3,29.97108787
Salpine_G22,2014,3,29.60654902
Salpine_G33,2014,3,29.88408095
Salpine_F7,2014,3,30.17942917
Kwambo_F011A,2014,3,30.06048773
Nseleni_J006,2014,3,29.93026331
Terranera_B38,2014,3,29.98536031
South_Areas_B35b,2014,3,29.94061393
Kwambo_A017,2014,3,29.59572617
Teranera_C55,2014,3,29.83094617
Port_Durnford_B044,2014,3,29.89788463
Nyalazi_B032,2014,4,27.46519809
Palm_Ridge_C15a,2014,4,27.72155115
Futululu_E6a,2014,4,27.92199516
Mtubatuba_B003,2014,4,27.98910922
Trust_D13,2014,4,27.7521352
Trust_E23,2014,4,27.97874036
Trust_E24,2014,4,28.01091376
Mavuya_B3a,2014,4,27.72401142
Salpine_G22,2014,4,27.6540457
Salpine_G33,2014,4,27.71990533
Salpine_F7,2014,4,27.67214713
Kwambo_F011A,2014,4,28.00442862
Nseleni_J006,2014,4,27.92830589
Terranera_B38,2014,4,27.87164507
South_Areas_B35b,2014,4,27.68407132
Kwambo_A017,2014,4,28.03084935
Teranera_C55,2014,4,27.72446109
Port_Durnford_B044,2014,4,28.02990546
Nyalazi_B032,2014,5,26.39120273
Palm_Ridge_C15a,2014,5,26.60749792
Futululu_E6a,2014,5,26.55343997
Mtubatuba_B003,2014,5,26.59544365
Trust_D13,2014,5,26.70702348
Trust_E23,2014,5,26.59321269
Trust_E24,2014,5,26.64301684
Mavuya_B3a,2014,5,26.61417817
Salpine_G22,2014,5,26.50619807
Salpine_G33,2014,5,26.39488146
Salpine_F7,2014,5,26.3520545
Kwambo_F011A,2014,5,26.49946389
Nseleni_J006,2014,5,26.64630292
Terranera_B38,2014,5,26.53659133
South_Areas_B35b,2014,5,26.51834315
Kwambo_A017,2014,5,26.34201922
Teranera_C55,2014,5,26.51287772
Port_Durnford_B044,2014,5,26.36040809
Nyalazi_B032,2014,6,25.86212109
Palm_Ridge_C15a,2014,6,26.16939496
Futululu_E6a,2014,6,26.01577655
Mtubatuba_B003,2014,6,26.0414302
Trust_D13,2014,6,26.22964433
